# amp: 1.0
# gap: 2.17
# gam: 0.05
# Used FT_model.dat for FTFile.
# phsf input follows
#tmp.dat
#0.0 0.0
#40000
#0.05 0.05
 # delta  =   -5.6923379630018767     
 # a      =        (0.51256582683988494,-1.40581850019703963E-031)
 # sigma =    8.8556312594391766     
 # omega, A(omega)
     -203.9968440900        0.0000003778       -0.0000000000        0.9999994718        0.0000005281
     -203.9888412839        0.0000003779       -0.0000000000        0.9999994688        0.0000005311
     -203.9808384778        0.0000003779       -0.0000000000        0.9999994658        0.0000005341
     -203.9728356717        0.0000003779       -0.0000000000        0.9999994627        0.0000005371
     -203.9648328656        0.0000003780       -0.0000000000        0.9999994597        0.0000005401
     -203.9568300595        0.0000003780       -0.0000000000        0.9999994567        0.0000005432
     -203.9488272534        0.0000003780       -0.0000000000        0.9999994537        0.0000005462
     -203.9408244473        0.0000003781       -0.0000000000        0.9999994506        0.0000005492
     -203.9328216413        0.0000003781       -0.0000000000        0.9999994476        0.0000005522
     -203.9248188352        0.0000003781        0.0000000000        0.9999994446        0.0000005553
     -203.9168160291        0.0000003782        0.0000000000        0.9999994416        0.0000005583
     -203.9088132230        0.0000003782        0.0000000000        0.9999994385        0.0000005613
     -203.9008104169        0.0000003782        0.0000000000        0.9999994355        0.0000005644
     -203.8928076108        0.0000003783        0.0000000000        0.9999994325        0.0000005674
     -203.8848048047        0.0000003783        0.0000000000        0.9999994294        0.0000005704
     -203.8768019986        0.0000003783        0.0000000000        0.9999994264        0.0000005734
     -203.8687991925        0.0000003784        0.0000000000        0.9999994234        0.0000005765
     -203.8607963864        0.0000003784        0.0000000000        0.9999994204        0.0000005795
     -203.8527935803        0.0000003784        0.0000000000        0.9999994173        0.0000005825
     -203.8447907742        0.0000003785        0.0000000000        0.9999994143        0.0000005856
     -203.8367879681        0.0000003785        0.0000000000        0.9999994113        0.0000005886
     -203.8287851620        0.0000003785        0.0000000000        0.9999994082        0.0000005916
     -203.8207823559        0.0000003786        0.0000000000        0.9999994052        0.0000005946
     -203.8127795498        0.0000003786        0.0000000000        0.9999994022        0.0000005977
     -203.8047767437        0.0000003786        0.0000000000        0.9999993991        0.0000006007
     -203.7967739376        0.0000003787        0.0000000000        0.9999993961        0.0000006037
     -203.7887711315        0.0000003787        0.0000000000        0.9999993931        0.0000006068
     -203.7807683254        0.0000003787        0.0000000000        0.9999993901        0.0000006098
     -203.7727655193        0.0000003788        0.0000000000        0.9999993870        0.0000006128
     -203.7647627132        0.0000003788        0.0000000000        0.9999993840        0.0000006159
     -203.7567599071        0.0000003788        0.0000000000        0.9999993810        0.0000006189
     -203.7487571010        0.0000003789        0.0000000000        0.9999993779        0.0000006219
     -203.7407542949        0.0000003789       -0.0000000000        0.9999993749        0.0000006249
     -203.7327514888        0.0000003789        0.0000000000        0.9999993719        0.0000006280
     -203.7247486827        0.0000003790        0.0000000000        0.9999993688        0.0000006310
     -203.7167458766        0.0000003790        0.0000000000        0.9999993658        0.0000006340
     -203.7087430705        0.0000003790        0.0000000000        0.9999993628        0.0000006371
     -203.7007402645        0.0000003791        0.0000000000        0.9999993597        0.0000006401
     -203.6927374584        0.0000003791       -0.0000000000        0.9999993567        0.0000006431
     -203.6847346523        0.0000003791       -0.0000000000        0.9999993537        0.0000006462
     -203.6767318462        0.0000003792       -0.0000000000        0.9999993506        0.0000006492
     -203.6687290401        0.0000003792        0.0000000000        0.9999993476        0.0000006522
     -203.6607262340        0.0000003792       -0.0000000000        0.9999993445        0.0000006553
     -203.6527234279        0.0000003793       -0.0000000000        0.9999993415        0.0000006583
     -203.6447206218        0.0000003793       -0.0000000000        0.9999993385        0.0000006614
     -203.6367178157        0.0000003793       -0.0000000000        0.9999993354        0.0000006644
